               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.031649,            0.050198,            0.027806,             0.58638,             0.32662,             0.24332,             0.15875,            0.029832,            0.028848,            0.029684,           0.0006535,           0.0006535,           0.0006535
                  37,            0.031103,            0.049877,            0.027139,             0.58311,              0.3127,             0.24307,              0.1618,            0.029466,             0.02874,             0.02989,           0.0006436,           0.0006436,           0.0006436
                  38,            0.031044,            0.049567,            0.027216,             0.59348,              0.3184,             0.24513,             0.16316,            0.029403,            0.028505,            0.029562,           0.0006337,           0.0006337,           0.0006337
                  39,            0.030702,            0.050708,            0.026391,             0.58673,             0.33549,             0.24648,             0.16501,            0.029104,            0.028795,            0.029335,           0.0006238,           0.0006238,           0.0006238
                  40,            0.030554,            0.049848,            0.026732,             0.59105,             0.32284,             0.24827,              0.1646,            0.029398,            0.028408,            0.029556,           0.0006139,           0.0006139,           0.0006139
                  41,            0.030744,            0.050888,            0.026434,             0.59148,             0.33276,              0.2496,             0.16488,            0.029372,            0.028517,            0.029097,            0.000604,            0.000604,            0.000604
                  42,            0.030774,            0.050201,            0.026525,             0.59378,             0.32405,              0.2487,             0.16494,            0.029323,            0.028893,            0.029152,           0.0005941,           0.0005941,           0.0005941
                  43,            0.030438,            0.049655,            0.026168,             0.59312,             0.32479,             0.25402,             0.16639,            0.029194,            0.028512,            0.028774,           0.0005842,           0.0005842,           0.0005842
                  44,            0.030594,            0.049116,            0.025751,             0.58088,             0.33262,             0.24779,             0.16383,            0.029434,            0.029081,            0.028988,           0.0005743,           0.0005743,           0.0005743
                  45,            0.030191,             0.05021,            0.026226,             0.58069,             0.33774,              0.2542,             0.16942,            0.028669,            0.028317,            0.028575,           0.0005644,           0.0005644,           0.0005644
                  46,            0.030198,            0.050205,            0.025707,             0.60799,             0.31885,              0.2574,             0.17202,            0.028485,            0.028889,            0.028428,           0.0005545,           0.0005545,           0.0005545
                  47,            0.029905,            0.049477,            0.025341,             0.59755,             0.33478,             0.25904,             0.17141,            0.028784,            0.028641,            0.028428,           0.0005446,           0.0005446,           0.0005446
                  48,            0.029666,             0.04909,            0.025323,             0.59554,             0.33963,             0.25939,             0.17243,            0.028424,            0.028308,            0.028091,           0.0005347,           0.0005347,           0.0005347
                  49,            0.029809,            0.049308,            0.025526,             0.59534,             0.33057,             0.25925,             0.17384,            0.028487,            0.028281,            0.028361,           0.0005248,           0.0005248,           0.0005248
                  50,            0.030141,            0.049555,            0.025643,             0.60236,             0.32675,             0.26049,             0.17394,            0.028461,            0.028408,            0.028046,           0.0005149,           0.0005149,           0.0005149
                  51,            0.029555,              0.0497,            0.025272,             0.60016,             0.33103,             0.26386,             0.17682,            0.028354,            0.028585,            0.027662,            0.000505,            0.000505,            0.000505
                  52,            0.029273,            0.048887,            0.025013,             0.59143,             0.32168,             0.25796,             0.17224,            0.028822,            0.028387,            0.028079,           0.0004951,           0.0004951,           0.0004951
                  53,            0.029361,            0.049361,            0.024895,             0.59769,             0.32569,             0.26329,             0.17649,            0.028341,            0.028028,            0.027648,           0.0004852,           0.0004852,           0.0004852
                  54,            0.029333,            0.049166,            0.024573,              0.5998,             0.34292,              0.2652,             0.17663,            0.028339,            0.028698,            0.027637,           0.0004753,           0.0004753,           0.0004753
                  55,            0.029298,            0.049476,            0.024579,             0.59283,             0.33641,             0.26608,             0.17713,            0.028223,            0.028419,            0.027493,           0.0004654,           0.0004654,           0.0004654
                  56,            0.028999,            0.049657,            0.024596,             0.58771,             0.34217,             0.26422,             0.17849,            0.028284,             0.02831,            0.027445,           0.0004555,           0.0004555,           0.0004555
                  57,            0.028983,            0.048621,            0.024504,             0.59879,             0.34345,             0.26949,             0.18021,            0.027929,            0.028391,            0.027204,           0.0004456,           0.0004456,           0.0004456
                  58,            0.029248,            0.048958,            0.024636,             0.58798,             0.34099,             0.26823,              0.1803,            0.028142,            0.028129,            0.027324,           0.0004357,           0.0004357,           0.0004357
                  59,            0.029157,            0.048998,            0.024501,             0.59481,             0.33759,             0.26986,             0.18172,            0.028201,            0.028163,            0.027175,           0.0004258,           0.0004258,           0.0004258
                  60,            0.028849,             0.04851,            0.024357,             0.59731,             0.34325,             0.26963,             0.18061,            0.027979,            0.028288,            0.026968,           0.0004159,           0.0004159,           0.0004159
                  61,            0.028867,            0.048881,            0.024178,             0.59529,             0.35064,             0.27415,             0.18468,            0.027892,            0.028254,            0.026927,            0.000406,            0.000406,            0.000406
                  62,            0.028692,            0.048302,            0.023979,             0.58986,             0.34922,              0.2716,             0.18282,             0.02808,            0.028022,             0.02696,           0.0003961,           0.0003961,           0.0003961
                  63,            0.028658,            0.048959,            0.024533,             0.59807,             0.36167,             0.27816,             0.18927,            0.027757,            0.028131,            0.026614,           0.0003862,           0.0003862,           0.0003862
                  64,            0.028648,            0.048181,             0.02363,             0.59865,             0.34825,             0.27485,             0.18569,             0.02788,            0.028357,            0.026684,           0.0003763,           0.0003763,           0.0003763
