               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.026696,            0.044914,            0.022728,             0.62611,             0.37003,             0.30705,             0.21167,            0.025735,            0.029154,            0.024821,           0.0006535,           0.0006535,           0.0006535
                  37,            0.026188,            0.044377,            0.022482,             0.63759,             0.37291,             0.30597,             0.21098,            0.025717,            0.029267,            0.024707,           0.0006436,           0.0006436,           0.0006436
                  38,            0.026103,            0.044122,            0.022236,              0.6407,             0.37553,             0.31601,             0.21783,            0.025359,            0.029116,            0.024698,           0.0006337,           0.0006337,           0.0006337
                  39,             0.02607,            0.044692,            0.021755,             0.63536,             0.37711,             0.31372,             0.21785,            0.025444,            0.029143,            0.024272,           0.0006238,           0.0006238,           0.0006238
                  40,            0.025851,            0.043764,             0.02181,             0.64182,             0.37623,             0.31653,             0.22118,            0.025471,            0.028996,            0.024075,           0.0006139,           0.0006139,           0.0006139
                  41,            0.025787,            0.044995,            0.021299,             0.64828,             0.36575,             0.31857,             0.22289,            0.025313,            0.029322,            0.023791,            0.000604,            0.000604,            0.000604
                  42,            0.025903,             0.04411,            0.021102,             0.65085,             0.37705,              0.3217,             0.22453,            0.025412,            0.028825,            0.023807,           0.0005941,           0.0005941,           0.0005941
                  43,            0.025336,            0.043842,            0.020922,             0.65795,             0.37459,              0.3279,             0.22877,            0.025158,            0.029219,            0.023418,           0.0005842,           0.0005842,           0.0005842
                  44,            0.025294,             0.04324,            0.020494,             0.64944,             0.38168,             0.33031,             0.23007,            0.025218,            0.029136,            0.023215,           0.0005743,           0.0005743,           0.0005743
                  45,             0.02541,            0.043591,            0.020848,             0.66877,              0.3765,             0.33145,             0.23283,            0.025174,            0.029038,            0.023292,           0.0005644,           0.0005644,           0.0005644
                  46,            0.025203,            0.043566,            0.020349,              0.6526,             0.38618,             0.34072,              0.2366,             0.02529,            0.029276,            0.022817,           0.0005545,           0.0005545,           0.0005545
                  47,            0.025067,            0.043342,             0.02017,             0.67917,              0.3682,             0.33781,             0.23813,            0.025263,            0.029035,            0.022749,           0.0005446,           0.0005446,           0.0005446
                  48,            0.024927,            0.042856,            0.019665,             0.68653,             0.37016,             0.34231,             0.24223,            0.024953,            0.028815,            0.022362,           0.0005347,           0.0005347,           0.0005347
                  49,            0.024758,            0.043375,            0.019527,             0.67578,             0.37537,             0.34083,             0.23878,            0.025121,            0.028841,            0.022292,           0.0005248,           0.0005248,           0.0005248
                  50,            0.024849,            0.043074,            0.019645,             0.69854,             0.37624,             0.35526,             0.24757,            0.024907,            0.029104,            0.021883,           0.0005149,           0.0005149,           0.0005149
                  51,            0.024533,            0.042395,            0.019275,             0.66339,             0.40139,             0.35592,             0.24807,            0.025065,            0.028853,            0.021667,            0.000505,            0.000505,            0.000505
                  52,            0.024423,            0.042526,            0.018941,             0.67382,             0.38448,             0.35371,             0.24631,            0.024904,             0.02904,            0.021581,           0.0004951,           0.0004951,           0.0004951
                  53,            0.024545,            0.042522,            0.018892,             0.68501,             0.38284,             0.35672,             0.24852,            0.025092,            0.029053,             0.02168,           0.0004852,           0.0004852,           0.0004852
                  54,            0.024259,            0.042529,            0.018353,             0.67912,              0.3972,             0.35918,             0.24882,            0.025039,            0.029146,            0.021365,           0.0004753,           0.0004753,           0.0004753
                  55,            0.024071,            0.042223,            0.018381,             0.67882,             0.39158,             0.36096,             0.25131,            0.024807,            0.029001,            0.021242,           0.0004654,           0.0004654,           0.0004654
                  56,            0.024024,             0.04225,            0.018217,             0.64244,             0.39263,              0.3633,             0.25431,            0.024816,            0.028902,            0.021148,           0.0004555,           0.0004555,           0.0004555
                  57,            0.023891,            0.041529,            0.018194,             0.68628,             0.39623,             0.36524,              0.2542,            0.024757,            0.029361,            0.020915,           0.0004456,           0.0004456,           0.0004456
                  58,            0.024057,               0.042,               0.018,              0.6382,             0.39936,             0.36582,             0.25621,            0.024983,            0.028972,            0.020803,           0.0004357,           0.0004357,           0.0004357
                  59,            0.023839,            0.041649,            0.017672,             0.62283,             0.39656,             0.36508,             0.25559,            0.024879,            0.028937,            0.020887,           0.0004258,           0.0004258,           0.0004258
                  60,            0.023605,            0.041547,            0.017642,             0.63882,             0.41459,             0.37147,             0.25862,            0.024726,            0.028942,            0.020498,           0.0004159,           0.0004159,           0.0004159
                  61,            0.023439,            0.041096,            0.017308,             0.62659,             0.41939,             0.37088,             0.25821,            0.024861,            0.028913,            0.020473,            0.000406,            0.000406,            0.000406
                  62,            0.023636,            0.041283,            0.017245,             0.63622,             0.41395,             0.37895,             0.26342,            0.024544,             0.02897,            0.020293,           0.0003961,           0.0003961,           0.0003961
                  63,            0.023405,            0.041308,            0.017258,             0.61465,             0.42089,             0.37765,              0.2644,            0.024726,            0.028828,            0.020131,           0.0003862,           0.0003862,           0.0003862
                  64,            0.023461,            0.041486,            0.016863,             0.65029,             0.40038,             0.37917,             0.26689,            0.024629,            0.028826,            0.019922,           0.0003763,           0.0003763,           0.0003763
                  65,             0.02319,            0.040645,             0.01703,             0.67032,             0.40764,              0.3816,             0.26578,            0.024684,            0.028924,            0.020182,           0.0003664,           0.0003664,           0.0003664
                  66,            0.023275,            0.040445,            0.016896,             0.65179,             0.40892,             0.38185,             0.26595,              0.0248,            0.029101,            0.019781,           0.0003565,           0.0003565,           0.0003565
                  67,            0.023184,             0.04081,            0.016355,             0.61488,             0.44218,             0.38434,             0.26899,            0.024718,            0.029042,            0.019687,           0.0003466,           0.0003466,           0.0003466
                  68,            0.023125,            0.040212,            0.016459,             0.61405,             0.44892,             0.38957,             0.27202,            0.024714,            0.028995,            0.019678,           0.0003367,           0.0003367,           0.0003367
                  69,            0.022996,            0.039885,            0.016242,             0.66126,             0.40355,             0.38809,             0.27079,            0.024524,            0.029056,            0.019781,           0.0003268,           0.0003268,           0.0003268
                  70,            0.023156,            0.041237,            0.016284,             0.65778,             0.40952,             0.38925,             0.27361,            0.024719,            0.028884,            0.019692,           0.0003169,           0.0003169,           0.0003169
                  71,            0.022786,            0.039741,            0.016078,             0.61459,             0.45436,             0.39238,              0.2748,            0.024668,            0.029099,             0.01973,            0.000307,            0.000307,            0.000307
                  72,            0.022961,              0.0405,            0.016026,             0.65674,             0.41652,             0.39527,             0.27755,            0.024569,            0.028765,            0.019373,           0.0002971,           0.0002971,           0.0002971
                  73,            0.022697,            0.040083,            0.015783,             0.63878,             0.42609,             0.38934,             0.27478,            0.024669,            0.028931,            0.019523,           0.0002872,           0.0002872,           0.0002872
                  74,            0.022532,            0.039821,            0.015574,             0.62026,             0.44976,             0.39348,             0.27508,            0.024661,            0.029115,            0.019426,           0.0002773,           0.0002773,           0.0002773
                  75,            0.022573,            0.039836,            0.015709,             0.63172,             0.45434,             0.39728,             0.27696,            0.024639,            0.029038,            0.019299,           0.0002674,           0.0002674,           0.0002674
                  76,            0.022505,            0.039587,            0.015425,             0.63195,              0.4547,             0.39864,             0.27804,            0.024615,            0.029064,            0.019107,           0.0002575,           0.0002575,           0.0002575
                  77,            0.022354,            0.039555,            0.015257,             0.64481,             0.43765,             0.39708,             0.27813,            0.024512,            0.028973,            0.019034,           0.0002476,           0.0002476,           0.0002476
                  78,            0.022301,            0.039707,            0.015384,             0.65012,              0.4403,             0.39645,             0.27833,            0.024855,            0.029102,            0.019155,           0.0002377,           0.0002377,           0.0002377
                  79,            0.022123,            0.039365,            0.015246,             0.63634,             0.45088,             0.39975,             0.28254,            0.024388,            0.029125,            0.019271,           0.0002278,           0.0002278,           0.0002278
                  80,            0.022356,            0.039824,            0.015165,              0.6503,             0.43954,             0.40202,             0.28193,            0.024403,            0.029133,            0.019374,           0.0002179,           0.0002179,           0.0002179
                  81,            0.022064,            0.039864,            0.014666,             0.66318,             0.43397,             0.40586,             0.28497,            0.024453,            0.029114,            0.019051,            0.000208,            0.000208,            0.000208
                  82,            0.021873,            0.039132,            0.014691,             0.65798,             0.44116,             0.40631,             0.28591,            0.024637,            0.028874,            0.018829,           0.0001981,           0.0001981,           0.0001981
                  83,            0.022119,            0.039187,            0.014955,             0.66045,             0.44144,             0.40312,             0.28266,            0.024454,            0.029164,            0.018876,           0.0001882,           0.0001882,           0.0001882
